"id","city","temperature","humidity","pressure","wind_speed","wind_direction","rain","snow","cloudiness","visibility","description","condition_type","timestamp"
"722","Samarinda","23.47","97","1007","0.71","356","0","0","86","10000","overcast clouds","Clouds","2024-11-24 18:50:33"
"723","Samarinda","23.28","98","1007","0.76","335","0.14","0","79","10000","light rain","rain","2024-11-24 19:50:33"
"724","Samarinda","23.08","99","1008","0.81","329","0.71","0","83","10000","light rain","rain","2024-11-24 20:50:33"
"725","Samarinda","23.04","98","1008","0.72","326","0.43","0","85","10000","light rain","rain","2024-11-24 21:50:33"
"726","Samarinda","24.33","94","1009","0.72","337","0.14","0","88","10000","light rain","rain","2024-11-24 22:50:33"
"727","Samarinda","25.53","89","1009","0.72","359","0.32","0","90","10000","light rain","rain","2024-11-24 23:50:33"
"728","Samarinda","24.36","97","1010","0.15","81","2.81","0","100","8058","moderate rain","rain","2024-11-25 00:50:33"
"729","Samarinda","24.16","98","1009","0.43","95","6.37","0","100","5549","heavy intensity rain","rain","2024-11-25 01:50:33"
"730","Samarinda","23.93","99","1008","0.37","100","9.67","0","100","3492","heavy intensity rain","rain","2024-11-25 02:50:33"
"731","Samarinda","24.02","99","1008","0.31","8","4.36","0","100","10000","heavy intensity rain","rain","2024-11-25 03:50:33"
"732","Samarinda","24.51","97","1006","0.47","333","0.39","0","100","10000","light rain","rain","2024-11-25 04:50:33"
"733","Samarinda","25.3","94","1006","0.98","321","0.14","0","100","10000","light rain","rain","2024-11-25 05:50:33"
"734","Samarinda","26.32","89","1005","0.76","331","0","0","100","10000","overcast clouds","Clouds","2024-11-25 06:50:33"
"735","Samarinda","27.24","83","1005","0.39","348","0","0","100","10000","overcast clouds","Clouds","2024-11-25 07:50:33"
"736","Samarinda","27.39","84","1005","0.1","49","0","0","98","10000","overcast clouds","Clouds","2024-11-25 08:50:33"
"737","Samarinda","25.31","93","1006","0.07","235","0.4","0","98","10000","light rain","rain","2024-11-25 09:50:33"
"738","Samarinda","24.16","98","1007","0.44","35","1.97","0","99","8399","moderate rain","rain","2024-11-25 10:50:33"
"739","Samarinda","24.09","98","1008","0.61","16","0.98","0","99","10000","light rain","rain","2024-11-25 11:50:33"
"740","Samarinda","24","98","1008","0.69","1","0","0","99","10000","overcast clouds","Clouds","2024-11-25 12:50:33"
"741","Samarinda","23.85","98","1008","0.68","343","0","0","83","10000","broken clouds","Clouds","2024-11-25 13:50:33"
"742","Samarinda","23.73","98","1008","0.9","338","0","0","89","10000","overcast clouds","Clouds","2024-11-25 14:50:33"
"743","Samarinda","23.71","99","1007","0.87","332","0","0","92","10000","overcast clouds","Clouds","2024-11-25 15:50:33"
"744","Samarinda","23.67","99","1007","0.82","330","0","0","93","10000","overcast clouds","Clouds","2024-11-25 16:50:33"
"745","Samarinda","23.47","99","1007","0.84","333","0","0","94","10000","overcast clouds","Clouds","2024-11-25 17:50:33"
"746","Samarinda","22.98","99","1007","0.57","345","0.11","0","84","10000","light rain","rain","2024-11-25 18:50:33"
"747","Samarinda","22.83","99","1007","0.66","350","0.11","0","87","10000","light rain","rain","2024-11-25 19:50:33"
"748","Samarinda","22.76","99","1008","0.59","340","0","0","90","10000","overcast clouds","Clouds","2024-11-25 20:50:33"
"749","Samarinda","22.84","99","1008","0.61","339","0","0","92","10000","overcast clouds","Clouds","2024-11-25 21:50:33"
"750","Samarinda","23.72","97","1009","0.68","357","0","0","93","10000","overcast clouds","Clouds","2024-11-25 22:50:33"
"751","Samarinda","24.73","93","1009","0.71","359","0","0","96","10000","overcast clouds","Clouds","2024-11-25 23:50:33"
"752","Samarinda","25.74","88","1009","0.66","4","0","0","100","10000","overcast clouds","Clouds","2024-11-26 00:50:33"
"753","Samarinda","26.66","84","1009","0.5","67","0","0","98","10000","overcast clouds","Clouds","2024-11-26 01:50:33"
"754","Samarinda","28.34","76","1008","0.8","94","0","0","98","10000","overcast clouds","Clouds","2024-11-26 02:50:33"
"755","Samarinda","29.84","69","1007","0.81","99","0","0","98","10000","overcast clouds","Clouds","2024-11-26 03:50:33"
"756","Samarinda","29.87","71","1006","1.07","132","0.48","0","99","10000","light rain","rain","2024-11-26 04:50:33"
"757","Samarinda","29.98","71","1005","1.38","154","0.34","0","99","10000","light rain","rain","2024-11-26 05:50:33"
"758","Samarinda","29.6","75","1004","1.61","102","0.35","0","100","10000","light rain","rain","2024-11-26 06:50:33"
"759","Samarinda","29.47","74","1004","1.69","102","0.32","0","99","10000","light rain","rain","2024-11-26 07:50:33"
"760","Samarinda","28.15","81","1005","1.64","96","0.26","0","93","10000","light rain","rain","2024-11-26 08:50:33"
"761","Samarinda","25.63","89","1005","1.39","89","0","0","94","10000","overcast clouds","Clouds","2024-11-26 09:50:33"
"762","Samarinda","24.49","92","1006","1.27","77","0","0","95","10000","overcast clouds","Clouds","2024-11-26 10:50:34"
"763","Samarinda","23.94","95","1008","1.09","64","0","0","94","10000","overcast clouds","Clouds","2024-11-26 11:50:33"
"764","Samarinda","23.78","95","1008","0.76","71","0","0","100","10000","overcast clouds","Clouds","2024-11-26 12:50:33"
"765","Samarinda","23.77","95","1008","0.48","78","0","0","77","10000","broken clouds","Clouds","2024-11-26 13:50:33"
"766","Samarinda","23.76","96","1008","0.48","73","0","0","84","10000","broken clouds","Clouds","2024-11-26 14:50:33"
"767","Samarinda","23.36","98","1008","0.27","92","1.47","0","88","10000","moderate rain","rain","2024-11-26 15:50:34"
"768","Samarinda","23.37","99","1007","0.28","9","0.72","0","90","10000","light rain","rain","2024-11-26 16:50:33"
"769","Samarinda","23.34","99","1007","0.5","24","0","0","81","10000","broken clouds","Clouds","2024-11-26 17:50:33"
"770","Samarinda","23.27","99","1006","0.6","19","0.11","0","89","10000","light rain","rain","2024-11-26 18:50:34"
"771","Samarinda","23.18","99","1006","0.46","332","0","0","77","10000","broken clouds","Clouds","2024-11-26 19:50:34"
"772","Samarinda","23.09","99","1007","0.51","14","0.11","0","80","10000","light rain","rain","2024-11-26 20:50:33"
"773","Samarinda","23.07","99","1007","0.39","335","0","0","84","10000","broken clouds","Clouds","2024-11-26 21:50:34"
"774","Samarinda","24.1","97","1008","0.67","332","0","0","87","10000","overcast clouds","Clouds","2024-11-26 22:50:34"
"775","Samarinda","25.18","92","1009","0.91","348","0","0","89","10000","overcast clouds","Clouds","2024-11-26 23:50:34"
"776","Samarinda","26.29","86","1009","0.85","337","0","0","99","10000","overcast clouds","Clouds","2024-11-27 00:50:33"
"777","Samarinda","26.27","87","1009","0.5","358","0","0","100","10000","overcast clouds","Clouds","2024-11-27 01:50:33"
"778","Samarinda","26.07","89","1008","0.17","42","0","0","100","10000","overcast clouds","Clouds","2024-11-27 02:50:34"
"779","Samarinda","26.49","86","1007","0.23","38","0","0","100","10000","overcast clouds","Clouds","2024-11-27 03:50:34"
"780","Samarinda","29.43","70","1006","0.97","29","0","0","94","10000","overcast clouds","Clouds","2024-11-27 04:50:33"
"781","Samarinda","32.18","58","1005","1.38","29","0","0","85","10000","overcast clouds","Clouds","2024-11-27 05:50:34"
"782","Samarinda","31.41","61","1004","1.44","34","0","0","64","10000","broken clouds","Clouds","2024-11-27 06:50:33"
"783","Samarinda","31.11","62","1004","1.6","40","0","0","55","10000","broken clouds","Clouds","2024-11-27 07:50:33"
"784","Samarinda","29.92","71","1005","1.59","56","0","0","47","10000","scattered clouds","Clouds","2024-11-27 08:50:34"
"785","Samarinda","26.88","85","1005","1.57","64","0","0","39","10000","scattered clouds","Clouds","2024-11-27 09:50:33"
"786","Samarinda","25.17","92","1006","1.69","63","0.83","0","34","10000","light rain","rain","2024-11-27 10:50:33"
"787","Samarinda","24.75","91","1007","1.38","59","0","0","50","10000","scattered clouds","Clouds","2024-11-27 11:50:34"
"788","Samarinda","24.5","92","1008","1.11","52","0","0","48","10000","scattered clouds","Clouds","2024-11-27 12:50:34"
"789","Samarinda","24.2","94","1008","0.91","43","0.24","0","38","10000","light rain","rain","2024-11-27 13:50:34"
"790","Samarinda","23.99","96","1008","0.78","23","0","0","36","10000","scattered clouds","Clouds","2024-11-27 14:50:34"
"791","Samarinda","23.82","98","1007","0.49","5","0","0","37","10000","scattered clouds","Clouds","2024-11-27 15:50:34"
"792","Samarinda","23.61","99","1007","0.37","336","0.27","0","34","10000","light rain","rain","2024-11-27 16:50:34"
"793","Samarinda","23.44","99","1006","0.43","302","0.24","0","33","10000","light rain","rain","2024-11-27 17:50:34"
"794","Samarinda","23.55","98","1006","0.56","321","0","0","48","10000","scattered clouds","Clouds","2024-11-27 18:50:34"
"795","Samarinda","23.39","98","1007","0.66","333","0","0","57","10000","broken clouds","Clouds","2024-11-27 19:50:34"
"796","Samarinda","23.37","97","1007","0.47","327","0","0","69","10000","broken clouds","Clouds","2024-11-27 20:50:34"
"797","Samarinda","23.34","97","1008","0.5","334","0","0","76","10000","broken clouds","Clouds","2024-11-27 21:50:34"
"798","Samarinda","24.65","92","1008","0.52","347","0","0","81","10000","broken clouds","Clouds","2024-11-27 22:50:34"
"799","Samarinda","26.81","81","1009","0.92","352","0","0","81","10000","broken clouds","Clouds","2024-11-27 23:50:34"
"800","Samarinda","24.81","94","1010","0.89","21","0.32","0","100","10000","light rain","rain","2024-11-28 00:50:34"
"801","Samarinda","25.25","91","1010","1.22","32","0.35","0","100","10000","light rain","rain","2024-11-28 01:50:34"
"802","Samarinda","25.02","92","1009","0.93","47","0.28","0","100","10000","light rain","rain","2024-11-28 02:50:34"
"803","Samarinda","24.97","93","1008","0.56","55","0","0","100","10000","overcast clouds","Clouds","2024-11-28 03:50:34"
"804","Samarinda","24.96","93","1007","0.33","60","0","0","100","10000","overcast clouds","Clouds","2024-11-28 04:50:34"
"805","Samarinda","25.11","92","1006","0.23","333","0","0","100","10000","overcast clouds","Clouds","2024-11-28 05:50:34"
"806","Samarinda","29.27","69","1005","1.34","205","0","0","99","10000","overcast clouds","Clouds","2024-11-28 06:50:34"
"807","Samarinda","28.75","72","1005","1.43","193","0","0","100","10000","overcast clouds","Clouds","2024-11-28 07:50:34"
"808","Samarinda","27.88","78","1005","1.15","191","0","0","100","10000","overcast clouds","Clouds","2024-11-28 08:50:34"
"809","Samarinda","25.66","89","1006","0.76","184","0","0","100","10000","overcast clouds","Clouds","2024-11-28 09:50:34"
"810","Samarinda","24.72","92","1007","0.57","147","0.17","0","97","10000","light rain","rain","2024-11-28 10:50:34"
"811","Samarinda","24.36","93","1008","0.53","123","0.1","0","83","10000","light rain","rain","2024-11-28 11:50:34"
"812","Samarinda","23.92","95","1009","0.55","75","0","0","1","10000","clear sky","Clear","2024-11-28 12:50:34"
"813","Samarinda","23.1","97","1009","0.41","299","0.62","0","9","10000","light rain","rain","2024-11-28 13:50:34"
"814","Samarinda","23.04","97","1009","0.44","282","0","0","11","10000","few clouds","Clouds","2024-11-28 14:50:34"
"815","Samarinda","22.93","97","1008","0.67","291","0","0","12","10000","few clouds","Clouds","2024-11-28 15:50:34"
"816","Samarinda","22.8","98","1007","0.7","311","0","0","16","10000","few clouds","Clouds","2024-11-28 16:50:34"
"817","Samarinda","22.69","98","1007","0.92","297","0","0","26","10000","scattered clouds","Clouds","2024-11-28 17:50:34"
"818","Samarinda","22.61","97","1007","1.23","308","0","0","84","10000","broken clouds","Clouds","2024-11-28 18:50:34"
"819","Samarinda","22.47","98","1007","1.15","291","0","0","75","10000","broken clouds","Clouds","2024-11-28 19:50:34"
"820","Samarinda","22.46","99","1007","1.01","284","0","0","71","10000","broken clouds","Clouds","2024-11-28 20:50:34"
"821","Samarinda","22.53","99","1008","1.17","294","0","0","71","10000","broken clouds","Clouds","2024-11-28 21:50:34"
"822","Samarinda","24.07","94","1008","1.42","296","0","0","70","10000","broken clouds","Clouds","2024-11-28 22:50:34"
"823","Samarinda","26.21","85","1009","1.82","279","0","0","66","10000","broken clouds","Clouds","2024-11-28 23:50:34"
"824","Samarinda","28.78","73","1009","1.8","287","0","0","26","10000","scattered clouds","Clouds","2024-11-29 00:50:34"
"825","Samarinda","31.11","62","1009","1.98","278","0","0","18","10000","few clouds","Clouds","2024-11-29 01:50:34"
"826","Samarinda","32.5","56","1008","2.26","278","0.14","0","17","10000","light rain","rain","2024-11-29 02:50:34"
"827","Samarinda","33.45","53","1006","2.15","277","0","0","33","10000","scattered clouds","Clouds","2024-11-29 03:50:34"
"828","Samarinda","32.3","57","1005","2.07","278","0","0","46","10000","scattered clouds","Clouds","2024-11-29 04:50:34"
"829","Samarinda","29.98","73","1004","1.41","264","0.47","0","53","10000","light rain","rain","2024-11-29 05:50:34"
"830","Samarinda","28.66","82","1004","0.92","198","0.95","0","93","10000","light rain","rain","2024-11-29 06:50:34"
"831","Samarinda","28.14","85","1004","1.28","152","0.74","0","94","10000","light rain","rain","2024-11-29 07:50:34"
"832","Samarinda","27.27","91","1005","1.39","144","0","0","68","10000","broken clouds","Clouds","2024-11-29 08:50:34"
"833","Samarinda","25.71","94","1006","0.97","138","0","0","52","10000","broken clouds","Clouds","2024-11-29 09:50:34"
"834","Samarinda","25.04","96","1007","0.89","142","0","0","52","10000","broken clouds","Clouds","2024-11-29 10:50:34"
"835","Samarinda","24.24","97","1008","1.03","143","0.82","0","51","10000","light rain","rain","2024-11-29 11:50:34"
"836","Samarinda","23.89","98","1009","0.85","115","0","0","36","10000","scattered clouds","Clouds","2024-11-29 12:50:34"
"837","Samarinda","23.76","98","1009","0.72","105","0","0","69","10000","broken clouds","Clouds","2024-11-29 13:50:34"
"838","Samarinda","23.72","98","1009","0.14","120","0","0","68","10000","broken clouds","Clouds","2024-11-29 14:50:34"
"839","Samarinda","23.64","98","1008","0.42","236","0","0","61","10000","broken clouds","Clouds","2024-11-29 15:50:34"
"840","Samarinda","23.56","98","1007","0.63","256","0","0","61","10000","broken clouds","Clouds","2024-11-29 16:50:34"
"841","Samarinda","23.54","98","1007","0.72","282","0","0","68","10000","broken clouds","Clouds","2024-11-29 17:50:33"
"842","Samarinda","23.18","98","1006","0.4","318","0","0","100","10000","overcast clouds","Clouds","2024-11-29 18:50:33"
"843","Samarinda","23.15","98","1007","0.81","323","0","0","100","10000","overcast clouds","Clouds","2024-11-29 19:50:33"
"844","Samarinda","23.12","98","1007","1.07","306","0","0","100","10000","overcast clouds","Clouds","2024-11-29 20:50:33"
"845","Samarinda","23.07","99","1008","1.37","305","0.49","0","100","10000","light rain","rain","2024-11-29 21:50:33"
"846","Samarinda","23.91","98","1009","1.65","311","0","0","100","10000","overcast clouds","Clouds","2024-11-29 22:50:33"
"847","Samarinda","25.09","93","1010","1.97","301","1.33","0","100","10000","moderate rain","rain","2024-11-29 23:50:33"
"848","Samarinda","27.1","81","1009","1.91","288","3.16","0","100","10000","moderate rain","rain","2024-11-30 00:50:33"
"849","Samarinda","29.85","67","1009","2.25","283","4.21","0","100","10000","heavy intensity rain","rain","2024-11-30 01:50:33"
"850","Samarinda","30.86","64","1008","2.35","278","2.3","0","86","10000","moderate rain","rain","2024-11-30 02:50:33"
"851","Samarinda","32.24","56","1007","2.37","279","3.16","0","100","10000","moderate rain","rain","2024-11-30 03:50:33"
"852","Samarinda","32.1","55","1005","2.4","276","0.27","0","100","10000","light rain","rain","2024-11-30 04:50:33"
"853","Samarinda","28.48","82","1005","1.43","297","0","0","100","8157","overcast clouds","Clouds","2024-11-30 05:50:33"
"854","Samarinda","28.12","88","1004","1.37","305","0","0","100","7754","overcast clouds","Clouds","2024-11-30 06:50:33"
"855","Samarinda","28.77","85","1004","0.92","248","0","0","100","8347","overcast clouds","Clouds","2024-11-30 07:50:33"
"856","Samarinda","27.43","89","1005","0.94","214","0","0","100","10000","overcast clouds","Clouds","2024-11-30 08:50:33"
"857","Samarinda","25.47","93","1006","0.66","224","0","0","100","10000","overcast clouds","Clouds","2024-11-30 09:50:33"
"858","Samarinda","24.9","95","1006","0.51","278","0","0","100","10000","overcast clouds","Clouds","2024-11-30 10:50:33"
"859","Samarinda","24.56","96","1007","0.56","305","0","0","100","10000","overcast clouds","Clouds","2024-11-30 11:50:33"
"860","Samarinda","24.28","97","1008","0.36","279","0","0","98","10000","overcast clouds","Clouds","2024-11-30 12:50:33"
"861","Samarinda","24.09","97","1008","0.15","11","0","0","99","9002","overcast clouds","Clouds","2024-11-30 13:50:34"
"862","Samarinda","24.06","97","1008","0.39","341","0","0","99","10000","overcast clouds","Clouds","2024-11-30 14:50:33"
"863","Samarinda","24.1","97","1007","0.52","319","0","0","99","10000","overcast clouds","Clouds","2024-11-30 15:50:33"
"864","Samarinda","24.05","97","1007","0.44","329","0","0","99","10000","overcast clouds","Clouds","2024-11-30 16:50:34"
"865","Samarinda","23.86","98","1007","0.5","7","0.27","0","100","10000","light rain","rain","2024-11-30 17:50:34"
"866","Samarinda","23.92","98","1006","0.43","53","0","0","100","10000","overcast clouds","Clouds","2024-11-30 18:50:34"
"867","Samarinda","23.77","99","1007","0.52","71","0.24","0","100","7050","light rain","rain","2024-11-30 19:50:33"
"868","Samarinda","23.6","99","1007","1.15","66","0.24","0","100","6629","light rain","rain","2024-11-30 20:50:34"
"869","Samarinda","23.48","99","1008","1.13","61","0.87","0","100","3913","light rain","rain","2024-11-30 21:50:33"
"870","Samarinda","23.51","99","1009","0.95","55","0.37","0","100","8881","light rain","rain","2024-11-30 22:50:33"
"871","Samarinda","23.79","99","1010","0.41","29","2.05","0","100","10000","moderate rain","rain","2024-11-30 23:50:33"
"872","Samarinda","24.32","98","1010","0.21","295","2.05","0","100","10000","moderate rain","rain","2024-12-01 00:50:34"
"873","Samarinda","24.79","96","1010","0.76","288","1.5","0","100","10000","moderate rain","rain","2024-12-01 01:50:34"
"874","Samarinda","25.51","93","1009","0.97","296","0.38","0","100","10000","light rain","rain","2024-12-01 02:50:33"
"875","Samarinda","26.21","89","1009","1.48","267","0","0","100","10000","overcast clouds","Clouds","2024-12-01 03:50:34"
"876","Samarinda","24.81","95","1007","1.12","28","0.12","0","100","10000","light rain","rain","2024-12-01 04:50:34"
"877","Samarinda","25.19","91","1006","0.86","23","0.5","0","100","10000","light rain","rain","2024-12-01 05:50:33"
"878","Samarinda","26.51","81","1006","1.21","40","2.05","0","100","10000","moderate rain","rain","2024-12-01 06:50:33"
"879","Samarinda","26.09","88","1006","1.21","1","1.69","0","100","10000","moderate rain","rain","2024-12-01 07:50:33"
"880","Samarinda","26.11","87","1006","0.91","6","0.49","0","100","10000","light rain","rain","2024-12-01 08:50:33"
"881","Samarinda","24.82","93","1006","0.5","26","0.12","0","100","10000","light rain","rain","2024-12-01 09:50:34"
"882","Samarinda","24.49","94","1007","0.54","34","0","0","100","10000","overcast clouds","Clouds","2024-12-01 10:50:33"
"883","Samarinda","24.15","96","1008","0.55","61","0","0","98","10000","overcast clouds","Clouds","2024-12-01 11:50:33"
"884","Samarinda","23.91","97","1008","0.63","63","0","0","99","10000","overcast clouds","Clouds","2024-12-01 12:50:33"
"885","Samarinda","23.35","95","1009","0.5","43","0","0","88","10000","overcast clouds","Clouds","2024-12-01 13:50:33"
"886","Samarinda","23.25","95","1009","0.4","3","0","0","91","10000","overcast clouds","Clouds","2024-12-01 14:50:33"
"887","Samarinda","23.26","94","1008","0.44","308","0","0","93","10000","overcast clouds","Clouds","2024-12-01 15:50:34"
"888","Samarinda","23.03","95","1008","0.61","322","0","0","93","10000","overcast clouds","Clouds","2024-12-01 16:50:34"
"889","Samarinda","23.34","93","1007","0.55","302","0","0","94","10000","overcast clouds","Clouds","2024-12-01 17:50:34"
"890","Samarinda","23.46","92","1007","0.59","303","0","0","100","10000","overcast clouds","Clouds","2024-12-01 18:50:34"
"891","Samarinda","22.91","95","1007","0.93","315","0","0","100","10000","overcast clouds","Clouds","2024-12-01 19:50:34"
"892","Samarinda","23.18","94","1007","0.67","297","0","0","100","10000","overcast clouds","Clouds","2024-12-01 20:50:34"
"893","Samarinda","22.72","96","1008","0.59","288","0","0","100","10000","overcast clouds","Clouds","2024-12-01 21:50:34"
"894","Samarinda","23.99","90","1009","0.63","274","0","0","100","10000","overcast clouds","Clouds","2024-12-01 22:50:34"
"895","Samarinda","26.15","81","1009","0.89","283","0","0","100","10000","overcast clouds","Clouds","2024-12-01 23:50:34"
"896","Samarinda","28.26","72","1009","1.19","303","0","0","100","10000","overcast clouds","Clouds","2024-12-02 00:50:34"
"897","Samarinda","30.44","62","1009","1.25","287","0","0","92","10000","overcast clouds","Clouds","2024-12-02 01:50:34"
"898","Samarinda","32.43","55","1007","1.3","280","0","0","87","10000","overcast clouds","Clouds","2024-12-02 02:50:34"
"899","Samarinda","32.93","54","1006","1.76","278","0","0","67","10000","broken clouds","Clouds","2024-12-02 03:50:34"
"900","Samarinda","33.26","52","1005","1.53","264","0","0","71","10000","broken clouds","Clouds","2024-12-02 04:50:34"
"901","Samarinda","32.06","59","1004","1.24","214","0","0","75","10000","broken clouds","Clouds","2024-12-02 05:50:34"
"902","Samarinda","28.1","84","1004","1.19","159","0","0","98","10000","overcast clouds","Clouds","2024-12-02 06:50:34"
"903","Samarinda","26.26","93","1004","1.66","96","0","0","100","10000","overcast clouds","Clouds","2024-12-02 07:50:34"
"904","Samarinda","27","92","1004","1.57","100","0","0","96","10000","overcast clouds","Clouds","2024-12-02 08:50:34"
"905","Samarinda","25.86","95","1005","1.15","104","0","0","97","10000","overcast clouds","Clouds","2024-12-02 09:50:34"
"906","Samarinda","25.1","97","1006","1.19","88","0","0","87","10000","overcast clouds","Clouds","2024-12-02 10:50:34"
"907","Samarinda","24.74","97","1007","1.13","80","0","0","90","10000","overcast clouds","Clouds","2024-12-02 11:50:34"
"908","Samarinda","24.47","96","1008","0.95","62","0","0","91","10000","overcast clouds","Clouds","2024-12-02 12:50:34"
"909","Samarinda","24.18","97","1008","0.7","36","0","0","84","10000","broken clouds","Clouds","2024-12-02 13:50:34"
"910","Samarinda","23.95","97","1008","0.75","21","0","0","74","10000","broken clouds","Clouds","2024-12-02 14:50:34"
"911","Samarinda","23.79","98","1008","0.3","6","0","0","81","10000","broken clouds","Clouds","2024-12-02 15:50:34"
"912","Samarinda","23.59","98","1007","0.44","336","0","0","84","10000","broken clouds","Clouds","2024-12-02 16:50:34"
"913","Samarinda","23.4","99","1007","0.32","311","0","0","87","10000","overcast clouds","Clouds","2024-12-02 17:50:34"
"914","Samarinda","23.57","98","1006","0.48","310","0.21","0","100","10000","light rain","rain","2024-12-02 18:50:34"
"915","Samarinda","23.26","99","1006","0.63","359","3.16","0","96","9047","moderate rain","rain","2024-12-02 19:50:34"
"916","Samarinda","23.32","98","1007","0.56","354","0.12","0","98","10000","light rain","rain","2024-12-02 20:50:34"
"917","Samarinda","23.31","99","1007","0.54","354","0","0","98","10000","overcast clouds","Clouds","2024-12-02 21:50:34"
"918","Samarinda","24.21","97","1008","0.36","306","0","0","98","10000","overcast clouds","Clouds","2024-12-02 22:50:34"
"919","Samarinda","25.21","96","1009","0.81","300","0","0","99","10000","overcast clouds","Clouds","2024-12-02 23:50:34"
"920","Samarinda","24.8","97","1010","1.06","310","0","0","100","10000","overcast clouds","Clouds","2024-12-03 00:50:34"
"921","Samarinda","25.98","94","1009","1.12","300","0","0","100","8380","overcast clouds","Clouds","2024-12-03 01:50:34"
"922","Samarinda","27.04","92","1009","0.85","306","0","0","100","3567","overcast clouds","Clouds","2024-12-03 02:50:34"
"923","Samarinda","27.24","91","1008","0.57","338","0.2","0","100","5252","light rain","rain","2024-12-03 03:50:34"
"924","Samarinda","27.88","88","1007","0.22","306","0","0","100","10000","overcast clouds","Clouds","2024-12-03 04:50:44"
"925","Samarinda","29.39","78","1006","0.37","160","0.65","0","100","10000","light rain","rain","2024-12-03 05:50:34"
"926","Samarinda","29.49","77","1005","0.38","115","0.56","0","99","10000","light rain","rain","2024-12-03 06:50:34"
"927","Samarinda","29.02","79","1005","0.94","151","0.56","0","99","10000","light rain","rain","2024-12-03 07:50:34"
"928","Samarinda","27.6","90","1005","1.23","138","0","0","100","10000","overcast clouds","Clouds","2024-12-03 08:50:34"
"929","Samarinda","25.71","96","1006","0.97","137","0","0","93","10000","overcast clouds","Clouds","2024-12-03 09:50:34"
"930","Samarinda","25.07","97","1007","0.81","125","0","0","90","10000","overcast clouds","Clouds","2024-12-03 10:50:34"
"931","Samarinda","24.72","97","1008","0.64","119","0","0","91","10000","overcast clouds","Clouds","2024-12-03 11:50:34"
"932","Samarinda","24.48","97","1008","0.7","107","0.87","0","94","10000","light rain","rain","2024-12-03 12:50:34"
"933","Samarinda","23.82","98","1009","0.14","60","0.1","0","76","10000","light rain","rain","2024-12-03 13:50:34"
"934","Samarinda","23.94","98","1009","0.15","82","0.32","0","84","10000","light rain","rain","2024-12-03 14:50:34"
"935","Samarinda","24.06","97","1008","0.56","65","0.24","0","88","10000","light rain","rain","2024-12-03 15:50:34"
"936","Samarinda","24.03","98","1008","0.52","114","0","0","90","10000","overcast clouds","Clouds","2024-12-03 16:50:34"
"937","Samarinda","23.95","98","1007","0.54","145","0","0","92","10000","overcast clouds","Clouds","2024-12-03 17:50:34"
"938","Samarinda","23.31","98","1007","0.55","12","0","0","99","10000","overcast clouds","Clouds","2024-12-03 18:50:34"
"939","Samarinda","23.25","98","1007","0.31","54","0","0","100","10000","overcast clouds","Clouds","2024-12-03 19:50:34"
"940","Samarinda","23.17","98","1007","0.54","355","0","0","100","10000","overcast clouds","Clouds","2024-12-03 20:50:34"
"941","Samarinda","23.18","98","1008","0.73","326","0","0","100","10000","overcast clouds","Clouds","2024-12-03 21:50:34"
"942","Samarinda","23.45","97","1009","0.93","305","0","0","100","10000","overcast clouds","Clouds","2024-12-03 22:50:34"
"943","Samarinda","24.25","96","1010","1.56","300","0","0","100","10000","overcast clouds","Clouds","2024-12-03 23:50:34"
"944","Samarinda","25.7","91","1010","2.07","293","0","0","100","10000","overcast clouds","Clouds","2024-12-04 00:50:34"
"945","Samarinda","25.31","93","1010","1.5","305","0","0","100","10000","overcast clouds","Clouds","2024-12-04 01:50:34"
"946","Samarinda","25.56","92","1009","1.32","281","0","0","100","10000","overcast clouds","Clouds","2024-12-04 02:50:34"
"947","Samarinda","25.95","92","1008","1.27","230","0","0","100","10000","overcast clouds","Clouds","2024-12-04 03:50:34"
"948","Samarinda","26.24","92","1007","1.35","212","0","0","100","10000","overcast clouds","Clouds","2024-12-04 04:50:34"
"949","Samarinda","27.4","84","1006","1.55","224","0","0","100","10000","overcast clouds","Clouds","2024-12-04 05:50:34"
"950","Samarinda","28.47","78","1005","1.62","232","0.15","0","100","10000","light rain","rain","2024-12-04 06:50:34"
"951","Samarinda","26.76","94","1005","1.12","155","4.21","0","100","10000","heavy intensity rain","rain","2024-12-04 07:50:34"
"952","Samarinda","26.1","94","1005","0.9","142","1.63","0","100","10000","moderate rain","rain","2024-12-04 08:50:34"
"953","Samarinda","25.19","95","1006","0.47","125","0.65","0","100","10000","light rain","rain","2024-12-04 09:50:34"
"954","Samarinda","24.63","96","1007","0.25","83","0","0","100","10000","overcast clouds","Clouds","2024-12-04 10:50:34"
"955","Samarinda","24.37","97","1008","0.33","45","0","0","99","10000","overcast clouds","Clouds","2024-12-04 11:50:34"
"956","Samarinda","24.24","97","1008","0.27","33","0","0","97","10000","overcast clouds","Clouds","2024-12-04 12:50:34"
"957","Samarinda","24.13","96","1009","1.26","326","0","0","100","10000","overcast clouds","Clouds","2024-12-04 13:50:34"
"958","Samarinda","24.02","98","1009","1.4","329","0","0","100","10000","overcast clouds","Clouds","2024-12-04 14:50:34"
"959","Samarinda","24.07","98","1008","1.95","325","0","0","100","10000","overcast clouds","Clouds","2024-12-04 15:50:34"
"960","Samarinda","23.77","98","1008","2.06","316","0","0","100","10000","overcast clouds","Clouds","2024-12-04 16:50:34"
"961","Samarinda","23.5","98","1007","2.07","310","0","0","100","10000","overcast clouds","Clouds","2024-12-04 17:50:33"
